Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/18/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Antigua and Barbuda,ATG,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523833888.9,,,,,,,
Australia,AUS,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,15289011101,16051648126,18225974964,17820316972,20759189814,20704783919,21005448077,23308630983,24428247042,26021289839,30293584363,33223866801,35712220649,36430951162,34228944132,37577292923,39046252100,41835270107,42777351138,45813581898,49050255430,46669758883,47771239643,48019406886,51684646156,59663222994,61921544898,68128589423,73886069443,74652524426,78138319690,86933939449,95154002104,1.02205E+11,1.11903E+11,1.16842E+11,1.28479E+11,1.42462E+11,1.48985E+11,1.51839E+11,1.66859E+11,1.81279E+11,1.80286E+11,1.81184E+11,1.83521E+11,1.89868E+11,1.9551E+11,2.03607E+11,2.11769E+11,2.16862E+11,2.2705E+11,2.29003E+11,2.39543E+11,2.52248E+11,2.67264E+11,2.85389E+11,3.04982E+11,3.21687E+11
Austria,AUT,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,11388913421,12046471814,13019658059,13835030378,14729310024,15834008240,16898881151,17882277312,19394169810,22807138360,25307075095,26928773640,29660724227,31274481126,34624297310,33793593657,37530965707,38429575515,41783926794,46515628649,48228133708,50583328051,50540373655,51340907714,55612622254,60592399273,58137049171,60132213030,65097292910,71961197750,78129870340,80424775955,81485888804,79552097318,84077091215,90135176483,94316093118,1.04717E+11,1.12939E+11,1.20205E+11,1.36463E+11,1.44338E+11,1.50525E+11,1.51325E+11,1.64431E+11,1.7539E+11,1.88678E+11,2.02965E+11,2.0737E+11,1.77575E+11,2.00893E+11,2.12816E+11,2.15876E+11,2.17259E+11,2.23673E+11,2.30602E+11,2.35019E+11,2.48295E+11
Azerbaijan,AZE,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397398929,1706958826,2054271926,2654059977,3047310675,3457339417,4252010198,5402197791,5967593386,6013461660,6723554146,10014285110,13450335529,19844236529,21391274249,23131063624,28728665753,29761448316,30416200132,30872443092,30533680544,,,
Burundi,BDI,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71577205.27,60344722.31,62973601.3,58185456.7,72966926.3,69942520.52,112146782.8,101272783.4,118441753.1,98069135.84,118429803.6,176330863.4,150325275.5,180728261,183888890.5,195970979.4,201850108.8,212700209.3,191642888.6,193559317.5,
Belgium,BEL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,30974711541,33813490588,37236048197,40303754163,44104054687,46782563578,50376777306,52528636360,58938743546,67970157020,65574122401,68528151819,76104940704,86853442603,90071784363,82608984585,93238296627,95233534653,97410193401,1.04225E+11,1.04068E+11,1.07598E+11,1.10588E+11,1.13493E+11,1.20838E+11,1.2124E+11,1.24558E+11,1.30744E+11,1.43338E+11,1.55023E+11,1.62114E+11,1.67067E+11,1.73193E+11,1.72427E+11,1.86786E+11,1.9611E+11,2.05977E+11,2.2538E+11,2.35022E+11,2.46772E+11,2.77391E+11,2.78327E+11,2.88487E+11,2.92985E+11,3.11161E+11,3.26856E+11,3.44099E+11,3.63702E+11,3.69924E+11,3.35045E+11,3.69665E+11,3.94499E+11,3.95832E+11,3.99351E+11,4.20055E+11,4.33838E+11,4.66451E+11,4.89295E+11
Benin,BEN,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,72068241.48,56430695.59,41473155.64,45552612.08,67988798.52,100626638.9,110825570.5,122383962.6,137341984.6,192414902.4,218250924,279442357.4,292499015.5,271998289.1,269496472.5,271266395.3,261564632.4,280052278,307140979.1,417394586.7,462664114.8,505191701.1,374325141.1,271540270.4,372558076.5,475637388.2,369143412.8,346170727.7,283152584.1,288687942.6,505037242.3,592378229.9,716647975.5,813369997.2,833293253.2,818646820,795867880.1,871180315.2,967755189.4,1101192957,964821593.2,1002224983,1107697895,1121869365,1065880441,1180646120,1179019886,1501246601,1670374971,1569548443,1658062054,1497761814,1858553515,2243971050,2800607827,2519036970,2889006091,3309747858
Burkina Faso,BFA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,128740658,133036319.9,133036319.9,171655793.6,163069247.4,184533705.2,186886573.6,251327547.4,231997571.7,249176388.5,244883115,225552192.5,236292767,345002258.6,427901698.1,385593089,436330291.5,375447169.2,294270285.2,334856847.7,331231453.3,347974783.3,436466309.5,422500777.2,346001589.6,439096443.1,437282163.2,381009576.5,407139081.1,562665208.9,562102933.6,456936623.4,489289036.8,663868256.5,609608493,602742026,549080112.5,547600508,547308551,689049163,708674433.4,892779356.5,922492247.6,996493885.2,1189856568,1726555039,2175591172,2266752785,2675740110,2894697538,2934708045,,
Bangladesh,BGD,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,656651572.2,581129381.1,701984206.4,735894317.9,763435958.6,723814611.7,827554947,730183024.9,759391698.3,794306810.2,877564827.7,635198087.4,489806996.2,909793464,641947786.7,720101743.2,898455566.1,1127151588,1040712243,1212476521,1224056679,835210514.2,797995644.2,871697962.7,863463553.9,931666569.9,920958929.9,938460683.8,1038684782,1131140020,1332329421,1291139815,1573196950,1831089806,1898444047,2481724024,2682133030,3066154908,3442296956,3519772363,4026554704,4626667974,4619075729,4540718394,8428177805,12052401051,15122908079,17085196605,18294932623,18300147498,18472449276,23892104213,26886324519,27545546099,28427320147,27622829782,28229634197,27568322833
Bulgaria,BGR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,61759929268,65406837756,64094557398,68210573846,74522108298,83897491404,84447934276,93136430418,81263481386,69860572492,20011661838,10902382429,11524044876,11800264113,12126937119,14887542236,19353804928,20726540477,17126690808,14091841208,11673578922,11815403750,12861974211,13693179978,17049091241,18598225193,20023439624,23952567348,25904155950,22869365101,25395582781,28589353594,29171399079,31983956275,32983445242,34875645729,37702924056,39227155814
Bahrain,BHR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17166755319,17244361702,17361436170,17422074468,17880319149,23313829787,28164893617,27976063830,26840425532,27191489362,,
"Bahamas, The",BHS,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558966930,2577602543,2422316465,2393599847,2492607532,2471845648,2535682564,2627353125,2849217586,2814021658,3001746390,3146759908,3310217352,3327471029,3349948026,3741795368,3661714304,3732902937,3679686064,3598690181,3484387028,3528800000,3750481227,4020706866,4379227265,4034743923,4176117840,4109237708,3866948468
Bosnia and Herzegovina,BIH,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102943049,4572765220,4625133947,4478239656,5100738132,5337616984,5340240265,5758390465,5997744972,6406902959,7016651249,7855233290
Belarus,BLR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27726554294,27421562878,18098230097,14044228168,13875697500,10823043875,11667240070,15622434959,14325773004,15328576500,17275306607,19536992553,21179198628,22999066855,26104063607,25399259149,27475004706,29013763486,29623080381,27302929561,29396844579,38333516725,42626865806,36403343095,38077902382,38890788545,39901934566,42892640204
Belize,BLZ,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,170517839.4,166533418.4,149212134,149407692,193843441.1,152100567.6,182144888.2,220599480.4,247197231.1,269286818.9,310269662.4,300105172.2,291935501.4,300771602.8,321339693,304878160.9,321160054.4,363436040.4,382006276.5,431583502.5,469328538,492435581.2,539820992.3,610916252.9,645800221.2,713708786.2,803722219.7,760054966.1,790539332.1,713335027.2,813293700,817215561.5,887959744.1,885698448.4,904581428.3,910200858.8,815129378.9,862520966.1
Bermuda,BMU,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704649000,,,,,,,
Bolivia,BOL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,863917091.5,868991493.8,937495964.4,1115326683,1189566676,1235319292,1398474605,1731691452,1740323993,1786939808,1727996936,1927595568,2128424443,2367465125,2343799927,2240671558,2481738558,2431875106,2359142533,2395906858,2281199180,2310695767,2007491247,2045720190,1921637041,1561482484,1860233290,1880786282,2006966820,2500875101,2777682290,2980280915,3013445880,3173296778,3652353554,3985385933,4147537957,4060016185,4323203769,3769626507,4336600684,4699888058,4967463892,5571658829,6497698753,7039367647,7837409191,8079520226,8255212097,7367309751,8093183263,8464915470,9590375560,9983091924,11067800596,10412730549,9817711689,9329328797
Brazil,BRA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,7007725113,7371712376,6825691782,8736882322,7553745812,7826953334,8737058984,8464003385,9829200925,11740430265,12468499096,13155510721,16334299011,18662716101,19098263927,21308395784,21240074557,21164815610,23969523103,26198646306,32123274773,38972038365,35390087359,40462215588,49345537982,52812903828,47225006321,56308879649,63673492340,66911617563,63618325204,70382698919,82029148697,91610425729,95282429104,93345451697,92952233446,1.03195E+11,1.0826E+11,1.14438E+11,1.29155E+11,1.41077E+11,1.50214E+11,1.66761E+11,1.90898E+11,2.09308E+11,2.19434E+11,2.32986E+11,2.3394E+11,2.12307E+11,2.37193E+11,2.48553E+11,2.49226E+11,2.55194E+11,2.523E+11,2.69506E+11,2.74669E+11,2.88895E+11
Barbados,BRB,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763300000,,,,,,,
Brunei Darussalam,BRN,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7806697323,7906432637,8599753575,9119342134,8865178071,9117733480,10650760983,10283992593,9762795453,8791180931,10018568097,11209716832,11355783498,12011184598,12283080455,12195376604,12041697176,12483637770,11280540961,10579337660,10021624496,9240190686,8962962963,9071507151,8556655666,8629996333,7697836450,7551957929,7347693704
Bhutan,BTN,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200204324.7,197313866.4,203069913.9,236093456.5,301535355.7,405112224.6,614422862.5,711320153.5,641289183.9,625977123.2,673077343.6,694624658.6,677946208.1,704189732.7,663676982.2,640225285.2,629008250.3,615099872.9
Botswana,BWA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,648092049.2,832387628.3,984948079.7,1120323085,1192860489,1292599387,1339762753,1648292665,2225323362,2399497439,2610818810,2857038274,3363851087,3874705492,3739892799,3730154602,3861023530,3683462049,3650413821,3900294359,4324850248,4907422154,5542508649,4534129382,5787749887,5834243244,5580784795,5990748051,5571426667,5983100118,7071471972,7293010665,7911556695,7715363562,4808939946,5579516015,7116446561,8386067416,11430242015,12321104945,10212900614,11636073038,
Central African Republic,CAF,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247816090.9,212594644.1,234493940.6,246498736.5,264767341.8,190855828.1,174084555.5,174894379.1,188606566.5,188605619.6
Canada,CAN,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,39020255226,41674035069,43598023308,47619143629,53632220088,56083802389,63731598459,70399506261,79393248387,85788449929,93950961830,98333941564,1.06785E+11,1.17479E+11,1.12212E+11,1.02909E+11,1.1085E+11,1.17848E+11,1.29534E+11,1.3426E+11,1.3554E+11,1.37946E+11,1.35997E+11,1.43831E+11,1.7063E+11,1.78243E+11,1.86239E+11,1.92158E+11,2.09645E+11,2.11377E+11,2.20944E+11,2.24437E+11,2.411E+11,2.67206E+11,3.01513E+11,3.28258E+11,3.47065E+11,3.76904E+11,4.12769E+11,4.57484E+11,4.98909E+11,4.84004E+11,4.89745E+11,4.81243E+11,5.07898E+11,5.19177E+11,5.23671E+11,5.29644E+11,5.05516E+11,4.39836E+11,4.69066E+11,4.91387E+11,5.04372E+11,5.17889E+11,5.48565E+11,5.67617E+11,5.73284E+11,5.79435E+11
Central Europe and the Baltics,CEB,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41573E+11,1.46946E+11,1.52915E+11,1.68968E+11,1.99901E+11,2.18512E+11,2.45055E+11,2.61041E+11,2.6493E+11,3.08307E+11,3.31874E+11,3.52451E+11,3.8935E+11,4.46781E+11,5.0307E+11,5.78287E+11,6.45259E+11,6.77424E+11,6.07249E+11,6.89126E+11,7.53076E+11,7.81126E+11,8.2526E+11,8.81028E+11,9.36783E+11,9.95817E+11,1.06475E+12
Switzerland,CHE,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,74474546876,77369804383,82295502236,88762830826,89677782341,83786998620,91582886899,1.00482E+11,1.04217E+11,1.06786E+11,1.12201E+11,1.29292E+11,1.26659E+11,1.23027E+11,1.42505E+11,1.53901E+11,1.56282E+11,1.52569E+11,1.64326E+11,1.73911E+11,1.77506E+11,1.74582E+11,1.81389E+11,1.80144E+11,1.82705E+11,1.88032E+11,1.93815E+11,2.22422E+11,2.28303E+11,2.35788E+11,2.64533E+11,2.64497E+11,2.58981E+11,2.56143E+11,2.80594E+11,2.99071E+11,3.17791E+11,3.53907E+11,3.67575E+11,3.30929E+11,3.73421E+11,3.91753E+11,3.96038E+11,4.56228E+11,4.28142E+11,4.38463E+11,4.6711E+11,4.62951E+11
Channel Islands,CHI,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,3320620520,3484811131,3575739736,3764154971,4111536027,4076811673,4240292702,4378975373,4467942355,4627242425,4723172090,4761717671,4042925766,4156041067,6064444559,6207165652,7718064208,8636007679,9601675699,10961686761,12531379335,11414742779,11950953416,11954465991,12224907472,13731098161,15117092301,16136024878,18000655839,20900740309,22701795325,25524397085,29079132931,30106850327,33607554977,37298881075,41694542929,46381165524,48828066772,52085584277,54844281561,58651708594,60063708916,64003183895,73213980199,75252458354,79080852600,84767337075,84233627347,80663861096,82487244655,86987865893,87296085596,90147803363,90439654753,88894587985,88794393888,87952091183
China,CHN,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60248E+12,,,,,,,
Cote d'Ivoire,CIV,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11150233134,13168680283,12599682602,13000050477,12789439699,12123287889,12664652420,13541928865,12593992444,14808197863
Cameroon,CMR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,833674262.2,798157683.4,774910342.4,685149814.1,732290447.9,759788825.9,757213221.5,761302179.5,794261622.5,881505774.8,960351914.3,943544798.5,990724752.3,1016573850,1155521787,1036605949,1203345619,1059874031,1396589356,1655988485,2164075692,2757004655,2321472225,2776043481,4005110612,4362059377,3757860149,3305676861,3457729950,4258963423,3840454778,3682996030,3878194846,3151649706,3543669181,4019551301,4389279170,4877099213,4866638863,5061970265,5325086313,5305007518,5072410204,5316568135,5438978155,5430241777,5626214332,6441041448,6240112553,5562718484,5796645110,6248595476,6451567550,6719321917,7073269967,7523720036,7095530352,7019489819
"Congo, Dem. Rep.",COD,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1715060653,1547752069,1395543257,1192862171,1420495065,1239522137,1255073939,1192408925,1717442092,1726386218,1955894816,2179801531,2325901814,2545521900,2348500656,2201920479,2063829864,2057721334,2573923662,2155941343,2620594876,2267488979,2035912860,2777994174,4677508009,4994958593,4696525471,5070598405,5163532678,4855262113,4807661711,3984851224,2321096379,2114827023,1956158475,2355214729,2717917716,2116925956,2628217466,3928871303,3786406240,3048262063,5562280888,6382441084,6557294682,7409635344,6715585599,8510661630,8909386128,6389762517,8865917391,11083968308,12349645107,13649645053,16568878551,17247855020,17096832122,18681153203
"Congo, Rep.",COG,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,314315859.4,337889552.3,586722946.3,699352796.1,767454567.5,772693175,698332796.2,769460714.4,992538817.6,1280277437,1658541770,1716734333,1778162111,1839589616,1904249579,1907482316,1965678461,2179054497,2389199451,2495886367,3039036792,3320313245,3623773253,4249321944,4665435832,4362306509,4210741849,4227276175,4778420397,5144931452,5505076653,5175243424,5212014809,5626638596,5478185838,6322713712,6585447255,7370318909,8031377838,8208235761,8108858843,7648449976,7746157457,7552065428,7387377734,8119857436,8558027995,7287068177,7779748570,8648659503,10221068210,11295995618,11230039650,10107030104,10569935797,10094290988,6560797996,10036706837
Colombia,COL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4336080391,4046967665,4374774645,4269156006,4517749008,4807354778,4722376007,5135128617,5560021478,5814956797,5875655564,6179150393,6980376107,7186752412,6798279308,7781601820,7526666501,7186752412,9007719897,9748246844,10258117481,9044139157,8898462116,8813483843,9723967337,11120042956,13426602069,14349225317,14507042111,15733160188,18501031919,20710473005,21863752562,24048377113,23235547680,24062927941,26373695249,27204835381,29211321578,30941772720,30642128475,31503440978,30754473584,33018093786,36256709041,38328406348,41623862879,44498025250,46490813493,45168083579,45739171216,51115687146,54177091366,56997087346,56117719379,56808508055,56144468215,55785365099
Comoros,COM,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38543217.03,34328363.64,53879443.06,48211791.76,46336651.17,47142265.49,76483918.41,73784852.58,68695014.71,87432865.9,89181523.22,90965153.69,92784456.92,101135057.8,,,
Cabo Verde,CPV,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567044466.9,611706643.5,508758704.6,543735621.9,603111370.9,684364453.5,688405791.7,679974568.5,780293749.4,685314130.4,722943585.9
Costa Rica,CRI,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,402900137.3,395507501.9,442763785.5,453966465.1,509582000.6,522946371.2,615241077.6,660620684.4,852830203.1,935002598.2,1078989209,1171056377,1370886072,1470800884,1577596623,1546490509,1630312020,1763266378,1938529723,2001708595,1914759324,2127668329,2011546520,1985160361,2185296546,2101651230,2136031096,2568485150,2870425557,3348376560,3680958701,3885063879,4548159533,4916324355,5110090071,5673139489,6028082715,6552252291,7499633526,7883503928,8060130759,8197315614,8417011631,8894342838,9817872834,10408113222,11245081340,12091041630,12353666226,11308329547,12363108615,13234473386,13971567844,14433765708,15150022473,15546189795,17324379054,18166490479
Caribbean small states,CSS,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,2112973808,2294323648,2405307399,2488173517,2512115388,2749570757,2899342317,3153949827,3362355144,3392702254,3227483176,3871374430,4229566438,4446671500,4743785868,4858017363,4931781322,4848954479,4874409318,4628371923,4462639473,4305260693,4050554350,3040949932,3318273938,3462019064,4314087064,4102338175,4338469659,4894717022,5583605589,5382693314,5178204926,5477622727,6520762703,9618106023,9745220421,11089945537,12373334975,12759121212,14519000000,15311162188,15378349679,15646015973,15201711599,15187407165,,
Curacao,CUW,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,1017194088,1680821483,2055835109,2182065339,2634900455,2919837449,3331004385,3594494445,3888009952,4475041690,4426632805,4351875246,4948098197,5617852875,6556000219,6994129394,6402195339,7673688273,7456155723,8067084615,9563338162,10123763901,10107013222,10697041454,11000286507,11967349422,12278969815,11771106552,11581072985,11851538692,12094712344,12247923298,12894846078,12810948280,12288500374,12835496689,13558375135,13190582206,13464946778,14036780307,14849043842,15447303011,15970184125
Czech Republic,CZE,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25294812551,23764598023,26034067844,30153486267,31296448109,37186548506,38132656133,41034859215,44998677889,47343814224,54352571571,59485188433,60032516068,65331745055,84749597476,1.0018E+11,1.14497E+11,1.27123E+11,1.32496E+11,1.19476E+11,1.36997E+11,1.49553E+11,1.55953E+11,1.56245E+11,1.6976E+11,1.79975E+11,1.88136E+11,2.00325E+11
